,id,tdate,tname,ttext,ttype,trep,trtv,tfav,tstcount,tfol,tfrien,listcount,tokenized,rates,features
76,408907548268306432,1386326131,Vitaminka1997,"Сижу смотрю с братиком  ""Гадкий Я""))) ВСЕМ ДОБРА))))",1,0,0,0,19,0,3,0,"['сидеть', 'смотреть', 'братик', 'гадкий', 'весь', 'добро']","['-0,2', '1']","[0.4, 1.0, -0.2, 0.8, 1, 1]"
77,408907586361360384,1386326140,talyxona,Едем по мосту со скоростью 20 км/ч под донт вори)))))) доставило)))),1,0,0,0,119,95,87,0,"['ехать', 'мост', 'скорость', '20', 'км', 'ч', 'донт', 'воря', 'доставить']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
78,408907589142200320,1386326141,OKirilyuk,"@DToropova АХАХАХХА ПРОСТИ, НО Я НЕМНОГО ЗАНЯТ :DD
В СЛЕДУЮЩИЙ РАЗ ОБЯЗАТЕЛЬНО ПОКАЖЕШЬ, ВСЕЕЕЕХ :DDDDD",1,0,0,0,4590,287,263,4,"['dtoropova', 'ахахахха', 'простить', 'немного', 'занятый', 'dd', 'следующий', 'обязательно', 'показать', 'всеееех', 'ddddd']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
79,408907589234462720,1386326141,masha_sunshine,"Перемен ждала. И дождалась)
Теперь буду ждать лето ",1,0,0,0,758,80,23,2,"['перемена', 'ждать', 'дождаться', 'ждать', 'лето']","['0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
80,408907589347340288,1386326141,alina_spring14,"день выдался удачным, я ожидала худшего, но у меня даже настроение отличное и это несмотря на то, что я ночью меньше 5 часов проспала:)",1,0,0,0,779,22,34,0,"['день', 'выдаться', 'удачный', 'ожидать', 'плохой', 'настроение', 'отличный', 'это', 'несмотря', 'ночью', 'маленький', '5', 'час', 'проспать']","['1,22222222222222', '-1,33333333333333', '0', '2', '-0,333333333333333', '0']","[0.2592592592592595, 2.0, -1.33333333333333, 1.5555555555555571, 2, 2]"
81,408907589658091520,1386326141,NataliaBelova4,"@NicoleKlof дааа)) так что приезжай загорать и сразу на чай, этажом выше",1,0,0,0,3231,101,56,0,"['nicoleklof', 'дааа', 'приезжать', 'загорать', 'сразу', 'чай', 'этаж', 'выше']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
82,408907645480083456,1386326154,lizaburharova,"Q: Очень нравятся Ваши песни, Андрей! Успехов Вам)))  A: http://t.co/BDM6BXSoaN",1,0,0,0,732,11,24,0,"['q', 'очень', 'нравиться', 'ваш', 'песня', 'андрей', 'успех', 'a', 'http', 't', 'co', 'bdm6bxsoan']","['1', '0,333333333333333', '1,33333333333333']","[0.8888888888888876, 1.33333333333333, 0.333333333333333, 2.666666666666663, 3, 0]"
83,408907646679273472,1386326154,khanabylai,"-Айгуль Маратовна, сколько за ппт?
-9.
-из 20?
-из 10.
-спасибо за щедрость!
-ну тебе же надо заканчивать уже.

вот это человечность:)",1,0,0,0,1105,101,47,0,"['айгуль', 'маратович', 'сколько', 'ппт', '9', '20', '10', 'спасибо', 'щедрость', 'заканчивать', 'это', 'человечность']","['1,22222222222222']","[1.22222222222222, 1.22222222222222, 1.22222222222222, 1.22222222222222, 1, 0]"
84,408907647417475072,1386326154,NataliGuba,Радостных выходных!)))http://t.co/MDBsfzF5ml с помощью @youtube,1,0,0,0,7257,134,169,1,"['радостный', 'выходной', 'http', 't', 'co', 'mdbsfzf5ml', 'помощь', 'youtube']","['1', '0,555555555555556']","[0.777777777777778, 1.0, 0.555555555555556, 1.555555555555556, 2, 0]"
85,408907693521240064,1386326165,valuusha,Классная позвала в клуб) мммммммм)) очень интересно) ахахаххаха,1,0,0,0,749,17,20,0,"['классный', 'позвать', 'клуб', 'мммммммм', 'очень', 'интересно', 'ахахаххах']","['0,666666666666667']","[0.666666666666667, 0.666666666666667, 0.666666666666667, 0.666666666666667, 1, 0]"
86,408907693811068928,1386326166,munonimacub,"ой, Angel Beats начинается 11 апреля! весна становится всё интереснее :)",1,0,0,0,38,33,37,0,"['ой', 'angel', 'beats', 'начинаться', '11', 'апрель', 'весна', 'становиться', 'всё', 'интересный']","['0', '1,33333333333333']","[0.666666666666665, 1.33333333333333, 0.0, 1.33333333333333, 1, 0]"
87,408907693848793088,1386326166,Yaroslaw_spb,@De_nativo Опять что ли подозреваешь? ;))))) Ну как для чего? Что бы знать насколько в разных городах живём! ;),1,0,0,0,10935,183,256,2,"['de_nativo', 'подозревать', 'знать', 'насколько', 'разный', 'город', 'жить']","['-0,666666666666667', '0', '0', '0']","[-0.16666666666666674, 0.0, -0.666666666666667, -0.666666666666667, 0, 1]"
88,408907694397849600,1386326166,JEY368,@mego_cheshire @Korotchikoff  что уже всё обломались с твитером?) скучно тут стало или что?,1,0,0,0,20,2,4,0,"['mego_cheshire', 'korotchikoff', 'всё', 'обломаться', 'твитер', 'скучно', 'стать']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
89,408907696222371841,1386326166,buka_iz_kamoda,@Amiko_chan  Оно)ты не смотрела?)ты любишь клоунов?),1,0,0,0,258,15,35,2,"['amiko_chan', 'оно', 'смотреть', 'любить', 'клоун']","['-0,333333333333333']","[-0.333333333333333, -0.333333333333333, -0.333333333333333, -0.333333333333333, 0, 1]"
90,408907731459137536,1386326174,absurd_circus,"Ostap CAE Group . Наш девиз - ""И тут Остапа понесло"". Никогда не заканчиваем спикинг вовремя)",1,0,0,0,6617,106,165,1,"['ostap', 'cae', 'group', 'наш', 'девиз', 'остап', 'понести', 'заканчивать', 'спикинг', 'вовремя']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
91,408907732289597440,1386326175,breathebro33,Дежурить с хомой  и саней ахуенно )ибо нихуя не делаешь+весело )люблю их ^^,1,0,0,0,2187,402,11,0,"['дежурить', 'хома', 'сани', 'ахуенно', 'ибо', 'нихуй', 'делать', 'весело', 'любить']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
92,408907735661805568,1386326175,zlatcity,"Говорят, что сейчас на такие портфели мода в городе. Правда? =) http://t.co/MALGjKoKvv",1,0,0,0,1014,19,18,1,"['говорить', 'портфель', 'мода', 'город', 'правда', 'http', 't', 'co', 'malgjkokvv']","['0,333333333333333']","[0.333333333333333, 0.333333333333333, 0.333333333333333, 0.333333333333333, 1, 0]"
93,408907777336438784,1386326185,Magnolia2004,"8-ые пришли)) я опять запредельно радуюсь,  часы черного цвета это двойная радость^^ #мояпрелесть… http://t.co/oBXeKaU1G1",1,0,0,0,2007,66,83,1,"['8', 'ые', 'прислать', 'запредельно', 'радоваться', 'часы', 'чёрный', 'цвет', 'это', 'двойной', 'радость', 'мояпрелесть', 'http', 't', 'co', 'obxekau1g1']","['1', '0', '2']","[1.0, 2.0, 0.0, 3.0, 2, 0]"
94,408907779379048448,1386326186,fakep87,@chivonapets это он любит) прикольно было бы наверное по МКАДу на лыжах 80 км/ч шпарить),1,0,0,0,15113,478,95,9,"['chivonapets', 'это', 'любить', 'прикольно', 'наверное', 'мкад', 'лыжа', '80', 'км', 'ч', 'шпарить']","['0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
95,408907779588784128,1386326186,Di_Jeff,@arinalen  ахах тут еще у одной девочки фамилия Тимофеева была:D:3,1,0,0,0,5494,2202,2223,12,"['arinalen', 'ахи', 'ещё', 'девочка', 'фамилия', 'тимофеев', 'd', '3']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
96,408907779630698496,1386326186,qyvotype,пальцы совсем отвыкли от гитары. а та даже практически не расстроена),1,0,0,0,160,76,70,0,"['палец', 'отвыкнуть', 'гитара', 'практически', 'расстроить']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
97,408907780972498944,1386326186,hip_vip,"В 5 классе будет учиться, на радость англичанке нашей))",1,0,0,0,839,106,211,0,"['5', 'класс', 'учиться', 'радость', 'англичанка', 'наш']","['0', '2', '0']","[0.6666666666666666, 2.0, 0.0, 2.0, 1, 0]"
98,408907827353108482,1386326197,nat_a_lie,"- ты все время работаешь? - нееет) - а в какие дни ты свободна? - во все, кроме пн,вт,ср,чт,пт,сб,вс ..эмм..",1,0,0,0,2957,87,60,0,"['всё', 'время', 'работать', 'нееет', 'день', 'свободный', 'всё', 'кроме', 'пн', 'вт', 'сравнить', 'чт', 'пт', 'сб', 'вс', 'эмма']","['0', '0,5']","[0.25, 0.5, 0.0, 0.5, 1, 0]"
99,408907828162613248,1386326198,Xu_Po,"@RomaShkaMaRINka @maksimofficial ясно))
у меня сердце заходилось, когда объявляли номинантов. как будто я сама лично участвую!)",1,0,0,0,8,2,7,0,"['romashkamarinka', 'maksimofficial', 'ясно', 'сердце', 'заходиться', 'объявлять', 'номинант', 'лично', 'участвовать']","['0', '0', '-0,5']","[-0.16666666666666666, 0.0, -0.5, -0.5, 0, 1]"
100,408907828192350208,1386326198,vasyulya,"@jolechka3 получается,осторожно котлетку перекладываю в др.посуду)",1,0,0,0,3952,57,84,1,"['jolechka3', 'получаться', 'осторожно', 'котлетка', 'перекладывать', 'др', 'посуда']",['0'],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
101,408907828720463872,1386326198,karislav,"@redisskakat @girt_sk Единственное,что меня расстраивает на Бали. Невозможность сходить в кинотеатр с друзьями на интересный фильм :)",1,0,0,0,4896,131,107,4,"['redisskakat', 'girt_sk', 'единственный', 'расстраивать', 'бали', 'невозможность', 'сходить', 'кинотеатр', 'друг', 'интересный', 'фильм']","['-0,111111111111111', '-0,666666666666667', '0,333333333333333', '1,33333333333333']","[0.22222222222222127, 1.33333333333333, -0.666666666666667, 0.8888888888888851, 2, 2]"
102,408907829001465856,1386326198,kot_kor,"Базарнов сегодня спрашивал - чем лучше сушиться :D Парень весит всего 60 кг где-то, ахаха. Но он сказал, что ему уже пора, лол",1,0,0,0,3946,63,46,0,"['базарнов', 'сегодня', 'спрашивать', 'хороший', 'сушиться', 'd', 'парень', 'весить', 'весь', '60', 'кг', 'ахах', 'сказать', 'пора', 'лола']","['1', '0']","[0.5, 1.0, 0.0, 1.0, 1, 0]"
103,408907829643587584,1386326198,Yulenka_K,@Zhopushonok маловато получается)))) лучше Незлобин тогда),1,0,0,0,34201,240,121,4,"['zhopushonok', 'маловатый', 'получаться', 'хороший', 'незлобин']","['0', '1']","[0.5, 1.0, 0.0, 1.0, 1, 0]"
104,408907874812063744,1386326209,allychem,"@ekaetrina я люблю тебя со всеми твоими истериками, солнышко :D",1,0,0,0,26004,330,402,6,"['ekaetrina', 'любить', 'весь', 'твой', 'истерик', 'солнышко', 'd']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
105,408907878192656384,1386326209,katepsik,"Урааа! @dolbysystem, вот!  я же говорила!))) #DavaiDinamo",1,0,0,0,153,15,34,0,"['урааа', 'dolbysystem', 'говорить', 'davaidinamo']",[0],"[0.0, 0.0, 0.0, 0.0, 0, 0]"
106,408907934458859520,1386326223,komtadon,Все свое ношу с собой ) Хорошая штука все же #Dropbox. Кто еще не в теме - регистрируемся и получаем бонус ) https://t.co/WZ9LDhqnQO,1,0,0,0,620,479,944,0,"['всё', 'свой', 'носить', 'хороший', 'штука', 'всё', 'dropbox', 'ещё', 'тема', 'регистрироваться', 'получать', 'бонус', 'https', 't', 'co', 'wz9ldhqnqo']","['1', '0,111111111111111', '0', '0']","[0.27777777777777773, 1.0, 0.0, 1.111111111111111, 2, 0]"
107,408907934681145344,1386326223,nesteroidd,"лента до сих пор не может угомониться с этим АЙ ЭМ
голос похож на Билла, соглашусь, но бл, как так они написали сразу раста-песню? :D",1,0,0,0,26561,975,734,16,"['лента', 'сей', 'пора', 'мочь', 'угомониться', 'это', 'ай', 'эм', 'голос', 'похожий', 'билл', 'согласиться', 'бл', 'написать', 'сразу', 'раста', 'песня', 'd']","['0', '0']","[0.0, 0.0, 0.0, 0.0, 0, 0]"
108,408907936036298752,1386326223,iPITON,"Дизайнер с большой буквы!) “@WoW_ReD: За 7 дней белые носки становятся черными, проходя ""50 оттенков серого""”",1,0,0,0,19344,462,188,33,"['дизайнер', 'большой', 'буква', 'wow_red', '7', 'день', 'белые', 'носка', 'становиться', 'чёрный', 'проходить', '50', 'оттенок', 'серый']","['-0,142857142857143']","[-0.142857142857143, -0.142857142857143, -0.142857142857143, -0.142857142857143, 0, 1]"
